urn,pears,la_number,easting,northing
138634,0.374602792,928,486249,288016
132130,0.484733408,929,422376,582407
122170,0.815046695,929,393526,566642
122171,0.736256114,929,383966,555907
122172,0.98985743,929,418814,612853
122173,0.789389875,929,427241,604399
122174,0.160818121,929,426350,604107
122176,0.983577326,929,425437,582036
122177,0.001102263,929,427636,583092
122178,0.46491935,929,427122,585655
122179,0.571323687,929,430464,583857
122180,0.437512422,929,425512,584276
122181,0.232730251,929,427196,582225
122183,0.005396446,929,384365,583118
122184,0.043099127,929,410168,578875
122185,0.830003828,929,400552,651610
122186,0.277463414,929,399244,652391
122187,0.347244199,929,399557,651322
122188,0.617022576,929,404632,616338
122189,0.58997425,929,405782,561577
122190,0.738461796,929,389193,586937
122191,0.618734079,929,427046,578156
122195,0.678229198,929,431693,574784
122196,0.436110988,929,424528,601252
122197,0.075956428,929,425425,599155
122198,0.450826083,929,428107,592039
122199,0.349380302,929,426366,591368
140131,0.352014284,929,370262,564245
122202,0.204514767,929,407994,572023
122203,0.494494169,929,394408,563638
122210,0.397832193,929,420128,585747
122211,0.494164076,929,398793,607697
122214,0.307734538,929,421465,631739
122215,0.709878627,929,387470,593760
122216,0.350856506,929,422735,587691
122218,0.583844868,929,408726,562941
122219,0.96179995,929,407322,562025
122220,0.424755305,929,409234,562839
122221,0.423304029,929,405801,601948
122222,0.250789716,929,395782,566384
122224,0.387479271,929,430563,576768
122225,0.94229081,929,428603,574412
122226,0.718608015,929,379417,587432
122227,0.320123807,929,397620,557784
122228,0.835955598,929,420961,579491
122230,0.24402618,929,410241,563302
122232,0.924337212,929,402411,585856
122233,0.851912783,929,363240,593225
122234,0.812954663,929,433837,576132
122235,0.235459326,929,407376,557151
122236,0.840016535,929,399807,627900
122237,0.408642168,929,411891,564983
122238,0.67676659,929,420447,608448
122239,0.991805189,929,426441,587536
122240,0.308993169,929,416404,603956
122242,0.683802854,929,393281,564217
122243,0.663663006,929,425867,585381
122244,0.48695098,929,410541,633734
122245,0.260711532,929,419208,585651
122246,0.994140055,929,420917,585095
122247,0.00705988,929,425942,585990
122248,0.38320087,929,400505,649276
122254,0.587404614,929,428644,581593
139743,0.578705833,929,431330,581016
122264,0.628122805,929,423787,611105
122265,0.439714312,929,415196,571369
122266,0.330637659,929,426758,577981
122269,0.010336885,929,426384,578233
131021,0.328058426,929,427711,587441
122270,0.41256723,929,422831,601951
122271,0.544232181,929,399166,654722
122272,0.219859454,929,391659,573358
122273,0.882512404,929,418472,600781
122274,0.284461044,929,384340,564101
122275,0.421424472,929,413152,566913
122276,0.680634468,929,376481,564340
122277,0.715182633,929,424473,615301
122278,0.634925358,929,408221,563480
122279,0.139020511,929,406638,611901
122280,0.579926712,929,418219,613341
122281,0.14600315,929,426261,581877
122282,0.46273952,929,399596,653494
122283,0.773602838,929,414774,594532
122284,0.92412361,929,366040,565245
122285,0.49928298,929,401790,561256
122287,0.066989303,929,399366,564769
122289,0.706093765,929,417607,625333
122290,0.414908487,929,423115,622695
122291,0.414505281,929,394792,637460
122292,0.352797283,929,393495,604713
122293,0.891656658,929,392765,557826
122294,0.785074406,929,412476,642007
122295,0.313683559,929,391952,571038
122297,0.196270936,929,418756,586672
122298,0.501039266,929,388069,567810
122299,0.825242101,929,418887,592368
122300,0.78524892,929,386098,576820
122301,0.8998615,929,424704,605235
122302,0.947229857,929,413051,581243
122303,0.09371764,929,377755,558346
122305,0.045468898,929,419387,612909
122307,0.506826246,929,427921,586404
122308,0.291161198,929,425353,581992
122309,0.88463182,929,399371,652516
122310,0.359481702,929,426598,576381
122311,0.053883421,929,393323,563874
122312,0.285570795,929,419671,585998
122313,0.514438,929,409319,562668
134473,0.861068378,929,426830,575327
135064,0.652674972,929,390023,647179
131221,0.974090959,929,401555,639679
135634,0.742525594,929,424285,593858
137747,0.147552019,929,419230,586396
122315,0.891735161,929,421577,631555
140002,0.517487948,929,428941,581126
122326,0.222283956,929,398675,565002
140132,0.507627056,929,370176,564167
122328,0.986922822,929,383917,564562
122329,0.959579176,929,416539,572179
122334,0.622820467,929,432780,577323
122335,0.960524652,929,430505,575092
138078,0.56606774,929,425090,582427
122340,0.860238098,929,409273,562569
122341,0.704561913,929,408113,563472
137748,0.880430598,929,419136,586331
122347,0.205269055,929,419007,612387
122348,0.612548945,929,399692,651524
122349,0.734737809,929,426287,604015
122350,0.444844334,929,384365,583118
122352,0.283737546,929,399599,627857
122353,0.585298146,929,418720,612847
122354,0.061316057,929,399690,653628
122355,0.578901239,929,426884,587135
122356,0.9605118,929,392556,563954
122356,0.52248801,929,392556,563954
122356,0.747613617,929,392556,563954
122356,0.780901534,929,392556,563954
122358,0.012632627,929,416508,572103
137598,0.151463635,929,399936,651376
122363,0.515307264,929,425831,603775
122364,0.121725033,929,393740,563802
122364,0.156435512,929,393740,563802
122364,0.273391545,929,393740,563802
122364,0.307998367,929,393740,563802
137746,0.625148936,929,419647,586766
122366,0.667752131,929,428674,587132
122367,0.512743018,929,425290,582104
122368,0.740683698,929,426676,575938
122369,0.910532844,929,392582,563739
122370,0.479411043,929,416267,573210
122371,0.956723612,929,406293,601192
122372,0.434639641,929,419329,612895
131222,0.226145403,929,410631,633667
122229,0.421194108,929,403184,602350
122374,0.980964216,929,430433,575085
122382,0.658963172,929,425735,585397
122383,0.345773645,929,426875,576862
122384,0.585726505,929,418250,613412
122385,0.276287336,929,399221,651516
122388,0.423989517,929,428748,581631
122389,0.486033155,929,420945,585042
122390,0.925054472,929,408215,592640
132771,0.806594271,929,428792,574807
122967,0.124637335,931,453107,205197
122968,0.886657932,931,455495,206950
122969,0.620708174,931,451204,205180
122972,0.995057291,931,452467,190396
122974,0.916807265,931,431369,226859
122983,0.388295205,931,459119,205837
133776,0.094684185,931,452513,208370
138774,0.946262622,931,453887,202584
122991,0.357456014,931,439351,244971
134136,0.633035857,931,436823,210564
139256,0.25469016,931,455415,202362
139709,0.294834942,931,457234,195984
140344,0.597934424,931,459119,205837
140556,0.265687276,931,454430,204503
140827,0.326849327,931,443453,209670
141231,0.639884313,931,455734,207528
139298,0.923498117,931,445224,239960
122995,0.378352242,931,444357,241377
122996,0.598692765,931,444596,239810
122997,0.254751309,931,445905,239216
122998,0.927918997,931,443655,241193
122999,0.539468219,931,444233,241939
123000,0.218488686,931,436118,219535
123001,0.91697674,931,437633,224253
123002,0.060249043,931,439584,229254
123003,0.801347942,931,426229,224280
123004,0.964384873,931,449511,213284
123005,0.685548968,931,443976,225537
123006,0.689150303,931,460716,219634
123007,0.38196729,931,458039,222924
123008,0.530927006,931,458794,222853
123009,0.322353371,931,464045,177286
123011,0.16950272,931,457119,223381
141051,0.509160809,931,459115,223813
123013,0.825990111,931,430024,207471
123013,0.632667005,931,430024,207471
123013,0.125095872,931,430024,207471
123013,0.45527254,931,430024,207471
123014,0.01471261,931,425113,212356
123015,0.04609492,931,427996,207207
123016,0.905985986,931,428363,206650
123017,0.669824117,931,427530,206689
123018,0.276995629,931,435649,211206
123019,0.393909405,931,435020,210203
123020,0.637736013,931,434782,209236
123021,0.417430897,931,452623,208352
123022,0.363917067,931,439312,217213
123023,0.375383877,931,447471,212418
123025,0.422553375,931,448973,214206
123027,0.229938492,931,456664,207637
123028,0.02188498,931,463743,190909
123029,0.16113175,931,463727,196811
123030,0.653614897,931,460189,198702
123031,0.245132637,931,468799,201717
123032,0.467070565,931,468795,194866
123034,0.745499071,931,470997,206043
123036,0.34914385,931,474880,201077
123038,0.33341993,931,470927,180065
123039,0.448315833,931,459905,183560
123040,0.516058687,931,464772,182042
123041,0.66226337,931,475005,181825
123042,0.132388693,931,475540,182951
123046,0.342314561,931,452863,205849
123047,0.422722069,931,454837,206708
123048,0.304280464,931,453403,208079
123049,0.663723413,931,453130,203310
123050,0.753713589,931,450087,206059
123051,0.378634559,931,449718,209815
123053,0.100241969,931,453177,204691
123057,0.347873035,931,448431,185908
123059,0.309938054,931,447574,194569
137992,0.863879342,931,428431,195581
138009,0.44749525,931,428607,195611
123062,0.312756676,931,448829,189282
123063,0.794242947,931,446938,200607
123064,0.044762066,931,455964,188285
139762,0.228962212,931,460472,189083
123067,0.799406366,931,448549,206321
140301,0.336571883,931,424673,190137
140237,0.896734197,931,440836,188332
137920,0.136779917,931,450574,198191
123071,0.626052603,931,459869,189664
123072,0.92036824,931,439159,188377
123073,0.769093073,931,450757,197857
123075,0.37784835,931,449964,213333
123076,0.032992467,931,471033,205366
139985,0.249601037,931,455849,202807
123079,0.095926807,931,451218,190482
123080,0.893136725,931,449168,197076
140279,0.634018387,931,458613,186828
139755,0.456121681,931,451910,190183
123083,0.953570586,931,448969,196108
123084,0.947130163,931,434097,209865
123085,0.117961519,931,450041,199045
123087,0.56714142,931,448967,196458
123089,0.386876762,931,458486,224104
123089,0.820951441,931,458486,224104
123089,0.280406726,931,458486,224104
123089,0.732042927,931,458486,224104
130962,0.647585692,931,459353,221729
139750,0.565199291,931,452651,191043
132057,0.49390114,931,458093,223744
133532,0.984836723,931,428677,207987
123090,0.550872979,931,446635,246058
123091,0.043211384,931,441133,241691
123092,0.334028234,931,435403,237832
123094,0.091614377,931,445381,240921
123095,0.431635278,931,436115,216393
123096,0.329496883,931,433239,222021
123097,0.962827201,931,435662,233706
123098,0.660522076,931,442357,235944
123099,0.828113288,931,452853,229429
123100,0.684083508,931,456388,215976
123101,0.83769766,931,455968,221660
123102,0.834426711,931,460426,228711
123103,0.078916658,931,460611,222796
123104,0.191683728,931,463746,232753
123105,0.053079072,931,428521,201659
123106,0.747111627,931,434258,203068
123107,0.713379373,931,435775,207457
123108,0.230750318,931,435375,212758
123109,0.652166552,931,431611,215269
123110,0.220360424,931,431271,210717
140983,0.858290219,931,439791,203489
123112,0.604854396,931,438830,212855
140871,0.598712695,931,441529,205850
123114,0.671591451,931,431594,203732
123116,0.231693769,931,441224,215824
123117,0.925609847,931,448083,220620
123118,0.457867416,931,445189,216816
123119,0.27640785,931,444806,214740
141053,0.404899766,931,442056,214071
123121,0.348031686,931,457247,205040
123123,0.329483839,931,458093,202492
123124,0.058078756,931,473076,199266
123125,0.952383215,931,461554,191789
123126,0.509148816,931,475423,200958
123127,0.397336436,931,454653,195562
123128,0.417535965,931,471607,197628
123129,0.974711541,931,457895,194371
123130,0.800983922,931,462976,202879
123131,0.702033295,931,456387,199612
123132,0.010171507,931,450766,195061
123133,0.93416909,931,461707,189029
123135,0.730490574,931,471023,181758
123136,0.389523888,931,467820,183916
123137,0.535223623,931,435663,209410
140916,0.727996344,931,441026,213247
123139,0.804542451,931,454456,203559
123140,0.061851977,931,454673,207160
123142,0.064263096,931,451479,204648
123143,0.313166932,931,452890,206941
123144,0.16601229,931,458207,190984
140278,0.288097989,931,434415,197735
123146,0.459434623,931,446313,204337
141459,0.998927246,931,437867,187878
123148,0.147643227,931,441109,192938
123148,0.876284347,931,441109,192938
123148,0.602122751,931,441109,192938
123148,0.930755214,931,441109,192938
140474,0.328937776,931,440368,190625
140307,0.297231663,931,440293,198334
123151,0.773045181,931,435894,187350
140283,0.316107643,931,427250,190905
123153,0.108458156,931,454863,193980
123154,0.427505619,931,439010,199448
123155,0.822668451,931,445790,196870
123156,0.825376253,931,449387,205549
123157,0.711863661,931,452274,199381
140293,0.295448639,931,423929,188891
123159,0.9172525,931,434381,193273
123160,0.861717658,931,446726,191795
123161,0.665679733,931,449195,200490
123162,0.718166811,931,449803,192558
123163,0.34439779,931,460177,189969
140255,0.846427054,931,439928,187445
123166,0.569389584,931,449585,197837
123167,0.181797388,931,452909,186076
123168,0.519801594,931,452573,188324
140473,0.981690127,931,445631,188659
123170,0.215736195,931,430279,189349
123172,0.824632513,931,455272,204593
123173,0.975197787,931,476052,182134
123175,0.571016588,931,456199,211328
123176,0.682206988,931,427288,218017
123177,0.920231588,931,452155,201930
123178,0.314784438,931,448240,191204
123179,0.425514777,931,446754,240856
123180,0.782269009,931,441953,239871
123181,0.747595675,931,446036,239178
123182,0.466756199,931,446087,238299
123183,0.452845931,931,432654,231516
141150,0.145006182,931,431794,227363
123185,0.684310744,931,446628,231868
123186,0.994299919,931,447448,235863
123187,0.472652881,931,450043,219754
123188,0.793548473,931,457367,221817
123189,0.115921992,931,427187,204518
123190,0.611991065,931,424388,202506
139532,0.224707373,931,427653,206885
123192,0.174887811,931,436299,209490
123193,0.638773215,931,435492,209635
140915,0.110759807,931,445452,210719
123195,0.822395507,931,452535,214261
123196,0.131466297,931,443880,219780
123197,0.125136021,931,464526,191392
123198,0.115531301,931,461829,200553
123199,0.495578955,931,459794,193304
123200,0.624130611,931,466353,183064
123201,0.039405736,931,460362,181390
123202,0.393362405,931,469884,179301
123203,0.700542991,931,476074,178548
123204,0.979264239,931,475807,182104
139527,0.926498999,931,434310,209391
139530,0.693016222,931,449511,213284
123207,0.583618157,931,458015,222776
141155,0.162748873,931,443959,240535
139529,0.582956448,931,470334,206071
123210,0.19534716,931,447583,226209
123211,0.862210777,931,450671,206986
123212,0.658625376,931,451134,205392
123213,0.081297258,931,452453,204903
139477,0.944245598,931,454536,204171
123216,0.874979306,931,453395,207571
139480,0.618718592,931,454693,203064
123218,0.158302172,931,450744,207860
123219,0.328774348,931,444369,201634
123220,0.20194607,931,426412,185085
123221,0.992498558,931,452172,189096
123222,0.885297155,931,431893,193520
123223,0.868776926,931,447652,201753
123224,0.591128937,931,446064,188391
123225,0.148465656,931,450405,197648
123227,0.409286923,931,431330,226616
123228,0.384808334,931,453385,190399
135265,0.16955553,931,449847,198313
