urn,apples,la_number,easting,northing
123432,0.873094166,893,370875,292584
123434,0.629406555,893,368102,301476
123437,0.415683023,893,351459,313072
123446,0.962711957,893,349387,313982
123447,0.347827504,893,350228,313786
123448,0.194351883,893,347581,311336
123452,0.550777558,893,330260,330152
131903,0.295683988,893,371367,293751
123457,0.950706268,893,365892,340245
123458,0.290377503,893,381770,304287
123460,0.975887727,893,376655,301355
123463,0.421475789,893,357650,293981
123464,0.222892292,893,359813,268869
123467,0.938565122,893,326190,298524
123468,0.274606915,893,345468,294312
123469,0.799611721,893,351678,324020
123470,0.247690356,893,343451,329247
123471,0.464332117,893,359482,304139
123472,0.111980532,893,336722,336178
123475,0.129584113,893,364038,280635
123477,0.06214583,893,338287,319772
123478,0.39250445,893,352246,319712
123479,0.097061633,893,334022,301648
123480,0.04344051,893,371907,280242
123481,0.971052124,893,333810,320777
123482,0.089034693,893,348946,300491
123483,0.210056227,893,357489,332755
123484,0.147308374,893,328821,327570
123485,0.464537767,893,363022,334534
123487,0.308682172,893,346911,323881
123488,0.261780118,893,324850,282415
123490,0.536063944,893,347773,331775
123491,0.525160739,893,370022,338271
123493,0.569584239,893,340337,305767
123494,0.530936043,893,355683,333416
123495,0.159370149,893,347413,319409
123497,0.467865979,893,351386,291783
123498,0.372344521,893,339225,322114
123499,0.281694446,893,326794,333959
123500,0.508272127,893,374962,307020
123502,0.797987559,893,345780,312965
123503,0.169694021,893,351263,312484
123504,0.910631699,893,367340,282753
123506,0.018217482,893,354427,337893
123507,0.148560766,893,326125,326883
123508,0.148090382,893,355526,312418
123510,0.164286999,893,343320,334993
123511,0.420787951,893,351557,329243
123512,0.002405016,893,334926,325747
123513,0.815422992,893,342443,325896
123514,0.164658702,893,354797,341506
123515,0.72630128,893,354732,341312
123516,0.610341117,893,350460,335066
123517,0.832888046,893,343223,285641
123518,0.129391348,893,332116,304627
123519,0.69865029,893,336207,300358
123523,0.97788571,893,367696,302092
123525,0.439259249,893,343668,309446
123528,0.609697237,893,327254,322011
123529,0.886393743,893,351494,274496
123532,0.317676254,893,361005,289310
130931,0.533433288,893,341567,313274
123534,0.4281922,893,342585,322117
123535,0.084380361,893,356230,277440
123536,0.387644562,893,372478,293066
123537,0.580224538,893,335437,273697
123539,0.599953684,893,379476,293329
123540,0.192674074,893,329903,280660
123541,0.995563346,893,337187,280475
123543,0.787948871,893,349369,306187
123545,0.911371697,893,347644,302995
123546,0.513288966,893,344137,306505
123547,0.840914026,893,335046,285961
123548,0.910372428,893,335577,309372
123549,0.389921254,893,332674,330878
123550,0.220839832,893,375908,295661
123551,0.495032399,893,371329,293542
123553,0.638064157,893,328689,329227
123554,0.095475047,893,350169,313736
123559,0.275017898,893,350816,285494
123560,0.02026357,893,345530,279173
135776,0.739880077,893,349907,314589
139231,0.320900615,893,350094,315493
141176,0.566825816,893,354664,340319
138216,0.335725719,893,348182,311194
123564,0.924889486,893,332452,288305
139455,0.718258332,893,345498,294409
139102,0.815068727,893,339450,334443
140922,0.037190671,893,375343,308342
139464,0.345284146,893,351237,315133
123570,0.805472045,893,351399,312815
123573,0.560065219,893,348140,310785
123575,0.081006269,893,331546,336148
123577,0.36462206,893,340389,305868
141451,0.418448749,893,367125,275939
123580,0.395162992,893,367992,334369
123583,0.572819151,893,371158,292617
136979,0.501819566,893,328622,328902
139143,0.105167898,893,371560,293382
123587,0.587149011,893,350543,275780
123589,0.686639779,893,350961,329303
123592,0.88260501,893,350234,316193
135786,0.961310589,893,329941,329618
135787,0.67945099,893,347738,308831
135788,0.002474676,893,351025,311036
135789,0.982490921,893,348428,310395
135790,0.568277371,893,352390,270976
137336,0.162431873,893,342717,322121
123630,0.709471029,893,351430,326845
130800,0.615028143,893,348740,312628
123347,0.604704053,894,369245,304528
123348,0.613951401,894,369646,310962
123358,0.351146545,894,374479,317781
123362,0.518073533,894,363242,318585
123364,0.146135916,894,370534,313569
123370,0.921928978,894,359350,317237
123377,0.914233729,894,367159,309102
123378,0.610227856,894,373102,315614
123384,0.114234194,894,374875,318588
123404,0.738699811,894,369189,310904
123406,0.273320649,894,369869,312533
123415,0.421157538,894,369570,309808
123429,0.357975888,894,370644,305826
123433,0.003156341,894,368257,304417
123438,0.98794384,894,368171,308081
123441,0.102574806,894,370445,307451
123443,0.055235656,894,368229,306825
123444,0.312324247,894,369061,305837
123445,0.358582138,894,370515,304369
136439,0.067068672,894,371306,309930
123450,0.591780196,894,366222,312946
123451,0.723809035,894,368955,312368
123453,0.173038382,894,371850,313695
123456,0.646413102,894,370475,308371
131394,0.209401845,894,371943,310663
132086,0.272006412,894,370231,303529
133300,0.979585091,894,367960,309673
133757,0.752903916,894,364714,312192
123473,0.994313018,894,370292,313095
123474,0.596257298,894,372256,319549
123489,0.555075814,894,374711,318793
123496,0.747165668,894,368229,315243
123505,0.465804197,894,368116,320212
123520,0.530988185,894,369483,312814
123526,0.750263253,894,369342,303946
123527,0.425802152,894,370598,310585
123530,0.860116501,894,363636,313598
123542,0.417188813,894,366616,303890
123544,0.200849372,894,368177,307393
123555,0.136006435,894,364627,312131
123556,0.042210727,894,369753,304629
123557,0.284644813,894,371092,312979
123558,0.523802707,894,369407,312807
134852,0.390717606,894,366488,312196
134999,0.94437052,894,367817,310491
127090,0.798915142,894,370048,305921
135496,0.22352956,894,364564,312808
136154,0.228003304,894,371014,306777
136154,0.006300087,894,371014,306777
136154,0.747352544,894,371014,306777
136154,0.366920992,894,371014,306777
136516,0.88158088,894,374373,318470
123435,0.184904922,894,374321,318407
137446,0.947082099,894,374337,319146
123629,0.703088673,894,370463,304391
130801,0.661235153,894,365604,311396
110953,0.37961528,895,370409,354748
139910,0.276911884,895,378376,355312
140175,0.923612544,895,369960,356974
141193,0.450241794,895,389379,373296
111008,0.23561157,895,384116,378638
111009,0.31752701,895,383464,383512
137450,0.446148956,895,384483,382312
111013,0.307488604,895,383595,381291
111014,0.69077806,895,385418,383943
111015,0.08299163,895,397685,384765
111016,0.818994994,895,391198,373433
140444,0.601443483,895,391304,371991
111018,0.161406712,895,392439,380301
111018,0.749309542,895,392439,380301
111018,0.5956136,895,392439,380301
111018,0.978030515,895,392439,380301
141306,0.562645413,895,384355,376618
111022,0.240745734,895,390159,372422
111023,0.859112157,895,391318,383827
111025,0.160021679,895,388984,370504
111027,0.689283055,895,391863,375518
111027,0.440245485,895,391863,375518
111027,0.751519977,895,391863,375518
111027,0.30166116,895,391863,375518
139459,0.820389927,895,392902,382984
111030,0.705359201,895,392710,371097
111031,0.723861441,895,382943,379479
111032,0.081911356,895,379732,355686
111033,0.084085369,895,387074,363702
140083,0.258177022,895,375920,367229
111036,0.66128621,895,375097,359818
111036,0.014081508,895,375097,359818
111036,0.363044059,895,375097,359818
111036,0.161656651,895,375097,359818
111037,0.688999826,895,375411,360548
111038,0.57252749,895,380429,354811
111039,0.253332152,895,383283,356902
140895,0.045763851,895,385520,362665
140501,0.820563947,895,384066,362921
111042,0.667242619,895,378756,356384
140724,0.943934911,895,376652,367512
111044,0.986458884,895,387063,364476
140981,0.040569041,895,383767,363637
111061,0.305384259,895,370883,355851
111064,0.429852876,895,371088,357235
111064,0.039359819,895,371088,357235
111064,0.011722114,895,371088,357235
111064,0.45549461,895,371088,357235
139752,0.336041273,895,368811,357493
111069,0.181280142,895,371497,355785
111071,0.363777111,895,360825,358849
111071,0.198285104,895,360825,358849
111071,0.429110763,895,360825,358849
111071,0.268588687,895,360825,358849
111072,0.25293817,895,373615,355619
111074,0.363569055,895,362875,348249
111076,0.927463214,895,367532,352710
111078,0.12795891,895,359815,347537
111079,0.425292413,895,364404,352178
111080,0.497460405,895,373709,356609
111081,0.424317648,895,365926,352990
111081,0.567062346,895,365926,352990
111081,0.189751361,895,365926,352990
111081,0.531795617,895,365926,352990
111096,0.786800425,895,370255,384384
111098,0.560348855,895,375013,378542
111122,0.360727822,895,369568,353165
111143,0.109887883,895,369423,354482
111147,0.041452308,895,392415,377520
140598,0.674481906,895,388568,374140
111156,0.244195119,895,390670,383443
111159,0.075281289,895,380768,357416
111163,0.501853854,895,374420,361379
111167,0.762593769,895,365459,351055
111170,0.761831842,895,369909,355168
111171,0.847742751,895,377914,369883
111203,0.595732983,895,394981,375972
111211,0.331575502,895,370214,356149
111215,0.12224212,895,370194,352011
111216,0.506966967,895,369672,357915
111219,0.276816643,895,370054,354032
111222,0.092265962,895,386358,362632
111227,0.82150705,895,383600,380106
111232,0.801196082,895,374976,377488
111233,0.937751927,895,392757,374583
111237,0.042434062,895,376134,378766
132807,0.426400056,895,392654,373611
131727,0.717786292,895,369966,366060
111251,0.238870285,895,372637,386559
111252,0.868376306,895,392185,377244
111253,0.824679274,895,391859,365660
111254,0.778936686,895,381089,375122
111255,0.909231661,895,385227,356804
111256,0.311094307,895,374085,361237
140894,0.324690152,895,380622,360176
141152,0.600903308,895,387654,361549
111265,0.937967604,895,363233,353243
111265,0.480035713,895,363233,353243
111265,0.495625549,895,363233,353243
111265,0.343306258,895,363233,353243
111266,0.909881566,895,365237,356799
111267,0.081080706,895,366171,344046
111268,0.084151635,895,351487,352977
139539,0.048024434,895,366421,350481
111277,0.455981128,895,379104,380276
111287,0.352883176,895,383888,380558
111323,0.516267259,895,386242,383369
111324,0.930439014,895,393356,377440
111325,0.931281241,895,389942,377255
111326,0.979268478,895,395896,366081
111327,0.909393642,895,392616,377524
111329,0.110605602,895,385187,368441
111330,0.798516585,895,389608,374279
111331,0.833008261,895,390117,373184
111332,0.972724204,895,377752,364166
111333,0.506825199,895,384774,361611
111334,0.420489497,895,377267,360868
111335,0.383601375,895,385601,363295
111339,0.85847823,895,379323,355189
111340,0.661169402,895,370060,365875
111342,0.476565812,895,369185,354546
111343,0.123470442,895,371966,345753
111344,0.952683884,895,356194,357968
111345,0.612990656,895,371191,361534
111346,0.751884281,895,369993,349369
111347,0.72756665,895,365239,351467
111358,0.289511719,895,376124,378471
111360,0.127902835,895,390967,374744
111361,0.31162591,895,392070,382883
140647,0.512738499,895,368889,354965
133271,0.773291544,895,369336,356431
133352,0.679626993,895,369558,354875
133418,0.113623127,895,375747,361448
135138,0.899551165,895,368178,353872
135245,0.582081554,895,386470,382228
135255,0.845097996,895,389738,374968
135327,0.447916483,895,392242,383243
135567,0.191692105,895,370538,365039
139953,0.049898207,895,371207,356528
140791,0.436415724,895,391626,374738
140108,0.145644379,895,378788,355809
136340,0.205775669,895,375110,361020
111410,0.191643459,895,370169,366018
111417,0.120754433,895,370149,354884
111419,0.375655781,895,364315,352588
111420,0.330734706,895,369418,352350
138002,0.870309351,895,374686,378289
137449,0.258621669,895,375444,366712
111436,0.746749928,895,392665,383014
136279,0.931878713,895,365621,351154
111443,0.94627883,895,384776,380605
136655,0.497708964,895,383548,363179
138662,0.7961997,895,386572,364267
139764,0.034371601,895,369247,354585
139139,0.537510176,895,390661,373279
111459,0.31256443,895,398811,379645
136518,0.364023979,895,387556,378490
111462,0.683558035,895,394488,379222
135820,0.260431756,895,391438,372341
136278,0.834931715,895,389313,374793
137491,0.645365866,895,375296,360699
111507,0.067467967,895,372092,355377
111508,0.284314947,895,390771,372628
140457,0.520789421,895,370053,356123
131733,0.356544511,895,376631,378840
110955,0.299456077,896,340520,364974
139379,0.141936125,896,367984,372760
140410,0.988072255,896,362105,373778
140664,0.08550047,896,363504,366123
134248,0.051246062,896,342185,367053
135736,0.160508787,896,336165,370029
110976,0.695789913,896,341344,367844
110987,0.87859392,896,329336,377146
110993,0.050663694,896,355498,378518
110995,0.575559772,896,353897,374848
110997,0.279855424,896,361767,379843
110999,0.723695651,896,351154,372410
111003,0.359396406,896,349685,374040
111004,0.634272335,896,349559,375924
111047,0.236385532,896,357623,363350
111048,0.508245959,896,363988,366443
111050,0.609254949,896,360513,371324
111051,0.563270544,896,361827,376092
111052,0.701365937,896,365534,369757
111053,0.563252769,896,365196,373215
111054,0.02396606,896,361339,374048
111055,0.242142564,896,372474,369264
111056,0.900695169,896,368942,363633
111057,0.189700624,896,364735,366370
111059,0.088312975,896,359780,370652
111082,0.017661672,896,344360,369805
111086,0.138411062,896,339959,376836
111087,0.074608754,896,339706,375134
111093,0.759538123,896,342216,364462
111100,0.198370565,896,341426,369054
111103,0.186724578,896,337201,376414
138742,0.698468961,896,352287,367749
111106,0.562999539,896,345451,364104
111107,0.636920908,896,341345,354747
111108,0.119584006,896,347575,359991
111109,0.251250918,896,350609,369729
111110,0.676628484,896,348867,366389
111112,0.629395099,896,337379,377323
111115,0.603661049,896,352269,378634
111119,0.055906421,896,363618,371771
111123,0.491708105,896,341165,368539
111126,0.363923525,896,328209,378391
111129,0.600782584,896,348410,374150
140097,0.512595035,896,363919,365355
111133,0.526037039,896,364484,364889
111137,0.707320534,896,366469,371732
111144,0.157831327,896,364381,372224
111149,0.606391882,896,344057,365478
111152,0.004164248,896,364396,377578
111160,0.827251891,896,368593,376355
111164,0.576049776,896,342492,365854
111205,0.261640392,896,341815,370038
111209,0.569182066,896,342336,366304
111212,0.127773829,896,364700,373346
111225,0.680545329,896,345648,375593
111226,0.108457593,896,366706,373848
111230,0.866728435,896,343068,367090
111235,0.983570778,896,338377,374684
111236,0.150036852,896,352491,378036
130270,0.72097328,896,338394,377482
131350,0.019359543,896,339060,364384
131681,0.474481665,896,363229,375695
111245,0.076277635,896,332594,377880
111247,0.931238006,896,352186,377178
111248,0.981521334,896,366527,377587
111249,0.56870163,896,356989,372340
136553,0.22598593,896,355256,368436
